Cell,Worm,mRNA,Mean,Probe,Strain
V4,43,7,13.1875,ceh-16,elt-1(ku491)
V4,44,16,13.1875,ceh-16,elt-1(ku491)
V5,1,3,10.63333333,ceh-16,elt-1(ku491)
V5,2,31,10.63333333,ceh-16,elt-1(ku491)
V5,3,2,10.63333333,ceh-16,elt-1(ku491)
V5,5,10,10.63333333,ceh-16,elt-1(ku491)
V5,7,1,10.63333333,ceh-16,elt-1(ku491)
V5,9,2,10.63333333,ceh-16,elt-1(ku491)
V5,10,8,10.63333333,ceh-16,elt-1(ku491)
V5,11,11,10.63333333,ceh-16,elt-1(ku491)
V5,12,7,10.63333333,ceh-16,elt-1(ku491)
V5,13,8,10.63333333,ceh-16,elt-1(ku491)
V5,15,13,10.63333333,ceh-16,elt-1(ku491)
V5,16,29,10.63333333,ceh-16,elt-1(ku491)
V5,17,4,10.63333333,ceh-16,elt-1(ku491)
V5,19,26,10.63333333,ceh-16,elt-1(ku491)
V5,20,4,10.63333333,ceh-16,elt-1(ku491)
V5,24,3,10.63333333,ceh-16,elt-1(ku491)
V5,25,15,10.63333333,ceh-16,elt-1(ku491)
V5,26,10,10.63333333,ceh-16,elt-1(ku491)
V5,28,7,10.63333333,ceh-16,elt-1(ku491)
V5,29,3,10.63333333,ceh-16,elt-1(ku491)
V5,30,15,10.63333333,ceh-16,elt-1(ku491)
V5,31,18,10.63333333,ceh-16,elt-1(ku491)
V5,32,13,10.63333333,ceh-16,elt-1(ku491)
V5,33,7,10.63333333,ceh-16,elt-1(ku491)
V5,37,4,10.63333333,ceh-16,elt-1(ku491)
V5,38,27,10.63333333,ceh-16,elt-1(ku491)
V5,39,14,10.63333333,ceh-16,elt-1(ku491)
V5,41,7,10.63333333,ceh-16,elt-1(ku491)
V5,43,3,10.63333333,ceh-16,elt-1(ku491)
V5,44,14,10.63333333,ceh-16,elt-1(ku491)
V6,1,12,10.46875,ceh-16,elt-1(ku491)
V6,2,23,10.46875,ceh-16,elt-1(ku491)
V6,3,4,10.46875,ceh-16,elt-1(ku491)
V6,5,9,10.46875,ceh-16,elt-1(ku491)
V6,7,3,10.46875,ceh-16,elt-1(ku491)
V6,9,1,10.46875,ceh-16,elt-1(ku491)
V6,10,0,10.46875,ceh-16,elt-1(ku491)
V6,11,12,10.46875,ceh-16,elt-1(ku491)
V6,12,4,10.46875,ceh-16,elt-1(ku491)
V6,13,6,10.46875,ceh-16,elt-1(ku491)
V6,15,12,10.46875,ceh-16,elt-1(ku491)
V6,16,39,10.46875,ceh-16,elt-1(ku491)
V6,17,6,10.46875,ceh-16,elt-1(ku491)
V6,19,17,10.46875,ceh-16,elt-1(ku491)
V6,20,4,10.46875,ceh-16,elt-1(ku491)
V6,22,7,10.46875,ceh-16,elt-1(ku491)
V6,24,1,10.46875,ceh-16,elt-1(ku491)
V6,25,25,10.46875,ceh-16,elt-1(ku491)
V6,26,10,10.46875,ceh-16,elt-1(ku491)
V6,28,11,10.46875,ceh-16,elt-1(ku491)
V6,29,4,10.46875,ceh-16,elt-1(ku491)
V6,30,13,10.46875,ceh-16,elt-1(ku491)
V6,31,6,10.46875,ceh-16,elt-1(ku491)
V6,32,6,10.46875,ceh-16,elt-1(ku491)
V6,33,17,10.46875,ceh-16,elt-1(ku491)
V6,37,36,10.46875,ceh-16,elt-1(ku491)
V6,38,10,10.46875,ceh-16,elt-1(ku491)
V6,39,8,10.46875,ceh-16,elt-1(ku491)
V6,41,17,10.46875,ceh-16,elt-1(ku491)
V6,42,1,10.46875,ceh-16,elt-1(ku491)
V6,43,7,10.46875,ceh-16,elt-1(ku491)
V6,44,4,10.46875,ceh-16,elt-1(ku491)
T,2,18,14.72,ceh-16,elt-1(ku491)
T,3,16,14.72,ceh-16,elt-1(ku491)
T,5,48,14.72,ceh-16,elt-1(ku491)
T,7,0,14.72,ceh-16,elt-1(ku491)
T,9,16,14.72,ceh-16,elt-1(ku491)
T,10,32,14.72,ceh-16,elt-1(ku491)
T,11,7,14.72,ceh-16,elt-1(ku491)
T,12,1,14.72,ceh-16,elt-1(ku491)
T,13,8,14.72,ceh-16,elt-1(ku491)
T,15,0,14.72,ceh-16,elt-1(ku491)
T,20,21,14.72,ceh-16,elt-1(ku491)
T,22,32,14.72,ceh-16,elt-1(ku491)
T,24,30,14.72,ceh-16,elt-1(ku491)
T,25,4,14.72,ceh-16,elt-1(ku491)
T,28,20,14.72,ceh-16,elt-1(ku491)
T,29,13,14.72,ceh-16,elt-1(ku491)
T,31,26,14.72,ceh-16,elt-1(ku491)
T,33,24,14.72,ceh-16,elt-1(ku491)
T,37,8,14.72,ceh-16,elt-1(ku491)
T,38,13,14.72,ceh-16,elt-1(ku491)
T,39,0,14.72,ceh-16,elt-1(ku491)
T,41,1,14.72,ceh-16,elt-1(ku491)
T,42,6,14.72,ceh-16,elt-1(ku491)
T,43,14,14.72,ceh-16,elt-1(ku491)
T,44,10,14.72,ceh-16,elt-1(ku491)
H0,1,8,11.52380952,egl-18,WT(JR667)
H0,2,0,11.52380952,egl-18,WT(JR667)
H0,3,26,11.52380952,egl-18,WT(JR667)
H0,5,3,11.52380952,egl-18,WT(JR667)
H0,6,31,11.52380952,egl-18,WT(JR667)
H0,7,8,11.52380952,egl-18,WT(JR667)
H0,8,3,11.52380952,egl-18,WT(JR667)
H0,9,10,11.52380952,egl-18,WT(JR667)
H0,10,7,11.52380952,egl-18,WT(JR667)
H0,12,11,11.52380952,egl-18,WT(JR667)
H0,15,5,11.52380952,egl-18,WT(JR667)
H0,17,12,11.52380952,egl-18,WT(JR667)
H0,18,4,11.52380952,egl-18,WT(JR667)
H0,19,6,11.52380952,egl-18,WT(JR667)
H0,20,15,11.52380952,egl-18,WT(JR667)
H0,21,11,11.52380952,egl-18,WT(JR667)
H0,22,21,11.52380952,egl-18,WT(JR667)
H0,24,24,11.52380952,egl-18,WT(JR667)
H0,25,16,11.52380952,egl-18,WT(JR667)
H0,26,4,11.52380952,egl-18,WT(JR667)
H0,27,17,11.52380952,egl-18,WT(JR667)
H1,1,16,10.13043478,egl-18,WT(JR667)
H1,2,0,10.13043478,egl-18,WT(JR667)
H1,3,16,10.13043478,egl-18,WT(JR667)
H1,4,7,10.13043478,egl-18,WT(JR667)
H1,5,1,10.13043478,egl-18,WT(JR667)
H1,6,17,10.13043478,egl-18,WT(JR667)
H1,7,10,10.13043478,egl-18,WT(JR667)
H1,8,8,10.13043478,egl-18,WT(JR667)
H1,9,2,10.13043478,egl-18,WT(JR667)
H1,10,5,10.13043478,egl-18,WT(JR667)
H1,12,8,10.13043478,egl-18,WT(JR667)
H1,15,4,10.13043478,egl-18,WT(JR667)
H1,16,8,10.13043478,egl-18,WT(JR667)
H1,17,31,10.13043478,egl-18,WT(JR667)
H1,19,9,10.13043478,egl-18,WT(JR667)
H1,20,17,10.13043478,egl-18,WT(JR667)
H1,21,17,10.13043478,egl-18,WT(JR667)
H1,22,17,10.13043478,egl-18,WT(JR667)
H1,24,10,10.13043478,egl-18,WT(JR667)
H1,25,16,10.13043478,egl-18,WT(JR667)
H1,26,3,10.13043478,egl-18,WT(JR667)
H1,27,5,10.13043478,egl-18,WT(JR667)
H1,28,6,10.13043478,egl-18,WT(JR667)
H2,1,9,13.82142857,egl-18,WT(JR667)
H2,2,22,13.82142857,egl-18,WT(JR667)
H2,3,16,13.82142857,egl-18,WT(JR667)
H2,4,9,13.82142857,egl-18,WT(JR667)
H2,5,5,13.82142857,egl-18,WT(JR667)
H2,6,23,13.82142857,egl-18,WT(JR667)
H2,7,13,13.82142857,egl-18,WT(JR667)
H2,8,24,13.82142857,egl-18,WT(JR667)
H2,9,22,13.82142857,egl-18,WT(JR667)
H2,10,20,13.82142857,egl-18,WT(JR667)
H2,11,4,13.82142857,egl-18,WT(JR667)
H2,12,2,13.82142857,egl-18,WT(JR667)
H2,13,5,13.82142857,egl-18,WT(JR667)
H2,14,12,13.82142857,egl-18,WT(JR667)
H2,15,1,13.82142857,egl-18,WT(JR667)
H2,16,20,13.82142857,egl-18,WT(JR667)
H2,17,28,13.82142857,egl-18,WT(JR667)
H2,18,5,13.82142857,egl-18,WT(JR667)
H2,19,15,13.82142857,egl-18,WT(JR667)
H2,20,16,13.82142857,egl-18,WT(JR667)
H2,21,26,13.82142857,egl-18,WT(JR667)
H2,22,24,13.82142857,egl-18,WT(JR667)
H2,23,12,13.82142857,egl-18,WT(JR667)
H2,24,12,13.82142857,egl-18,WT(JR667)
H2,25,19,13.82142857,egl-18,WT(JR667)
H2,26,7,13.82142857,egl-18,WT(JR667)
H2,27,13,13.82142857,egl-18,WT(JR667)
H2,28,3,13.82142857,egl-18,WT(JR667)
V1,1,8,8.296296296,egl-18,WT(JR667)
V1,2,5,8.296296296,egl-18,WT(JR667)
V1,3,18,8.296296296,egl-18,WT(JR667)
V1,5,0,8.296296296,egl-18,WT(JR667)
V1,6,7,8.296296296,egl-18,WT(JR667)
V1,7,17,8.296296296,egl-18,WT(JR667)
V1,8,3,8.296296296,egl-18,WT(JR667)
V1,9,4,8.296296296,egl-18,WT(JR667)
V1,10,6,8.296296296,egl-18,WT(JR667)
V1,11,5,8.296296296,egl-18,WT(JR667)
V1,12,0,8.296296296,egl-18,WT(JR667)
V1,13,3,8.296296296,egl-18,WT(JR667)
V1,14,5,8.296296296,egl-18,WT(JR667)
V1,15,0,8.296296296,egl-18,WT(JR667)
V1,16,5,8.296296296,egl-18,WT(JR667)
V1,17,36,8.296296296,egl-18,WT(JR667)
V1,18,17,8.296296296,egl-18,WT(JR667)
V1,19,8,8.296296296,egl-18,WT(JR667)
V1,20,12,8.296296296,egl-18,WT(JR667)
V1,21,4,8.296296296,egl-18,WT(JR667)
V1,22,27,8.296296296,egl-18,WT(JR667)
V1,23,6,8.296296296,egl-18,WT(JR667)
V1,24,12,8.296296296,egl-18,WT(JR667)
V1,25,7,8.296296296,egl-18,WT(JR667)
V1,26,0,8.296296296,egl-18,WT(JR667)
V1,27,2,8.296296296,egl-18,WT(JR667)
V1,28,7,8.296296296,egl-18,WT(JR667)
V2,1,2,7.142857143,egl-18,WT(JR667)
V2,2,11,7.142857143,egl-18,WT(JR667)
V2,3,18,7.142857143,egl-18,WT(JR667)
V2,4,1,7.142857143,egl-18,WT(JR667)
V2,5,2,7.142857143,egl-18,WT(JR667)
V2,6,5,7.142857143,egl-18,WT(JR667)
V2,7,9,7.142857143,egl-18,WT(JR667)
V2,8,14,7.142857143,egl-18,WT(JR667)
V2,9,3,7.142857143,egl-18,WT(JR667)
V2,10,3,7.142857143,egl-18,WT(JR667)
V2,11,4,7.142857143,egl-18,WT(JR667)
V2,12,2,7.142857143,egl-18,WT(JR667)
V2,13,5,7.142857143,egl-18,WT(JR667)
V2,14,2,7.142857143,egl-18,WT(JR667)
V2,15,0,7.142857143,egl-18,WT(JR667)
V2,16,3,7.142857143,egl-18,WT(JR667)
V2,17,10,7.142857143,egl-18,WT(JR667)
V2,18,13,7.142857143,egl-18,WT(JR667)
V2,19,18,7.142857143,egl-18,WT(JR667)
V2,20,12,7.142857143,egl-18,WT(JR667)
V2,21,6,7.142857143,egl-18,WT(JR667)
V2,22,18,7.142857143,egl-18,WT(JR667)
V2,23,3,7.142857143,egl-18,WT(JR667)
V2,24,16,7.142857143,egl-18,WT(JR667)
V2,25,12,7.142857143,egl-18,WT(JR667)
V2,26,2,7.142857143,egl-18,WT(JR667)
V2,27,3,7.142857143,egl-18,WT(JR667)
V2,28,3,7.142857143,egl-18,WT(JR667)
V4,1,2,5.038461538,egl-18,WT(JR667)
V4,2,2,5.038461538,egl-18,WT(JR667)
V4,3,18,5.038461538,egl-18,WT(JR667)
V4,4,7,5.038461538,egl-18,WT(JR667)
V4,5,2,5.038461538,egl-18,WT(JR667)
V4,6,4,5.038461538,egl-18,WT(JR667)
V4,7,6,5.038461538,egl-18,WT(JR667)
V4,9,3,5.038461538,egl-18,WT(JR667)
V4,10,2,5.038461538,egl-18,WT(JR667)
V4,11,4,5.038461538,egl-18,WT(JR667)
V4,12,2,5.038461538,egl-18,WT(JR667)
V4,13,5,5.038461538,egl-18,WT(JR667)
V4,14,3,5.038461538,egl-18,WT(JR667)
V4,16,1,5.038461538,egl-18,WT(JR667)
V4,17,15,5.038461538,egl-18,WT(JR667)
V4,18,0,5.038461538,egl-18,WT(JR667)
V4,19,6,5.038461538,egl-18,WT(JR667)
V4,20,9,5.038461538,egl-18,WT(JR667)
V4,21,2,5.038461538,egl-18,WT(JR667)
V4,22,6,5.038461538,egl-18,WT(JR667)
V4,23,6,5.038461538,egl-18,WT(JR667)
V4,24,8,5.038461538,egl-18,WT(JR667)
V4,25,8,5.038461538,egl-18,WT(JR667)
V4,26,5,5.038461538,egl-18,WT(JR667)
V4,27,1,5.038461538,egl-18,WT(JR667)
V4,28,4,5.038461538,egl-18,WT(JR667)
V3,2,2,6.08,egl-18,WT(JR667)
V3,3,15,6.08,egl-18,WT(JR667)
V3,4,7,6.08,egl-18,WT(JR667)
V3,5,0,6.08,egl-18,WT(JR667)
V3,6,10,6.08,egl-18,WT(JR667)
V3,7,9,6.08,egl-18,WT(JR667)
V3,8,7,6.08,egl-18,WT(JR667)
V3,9,12,6.08,egl-18,WT(JR667)
V3,10,3,6.08,egl-18,WT(JR667)
V3,11,2,6.08,egl-18,WT(JR667)
V3,12,2,6.08,egl-18,WT(JR667)
V3,13,1,6.08,egl-18,WT(JR667)
V3,14,4,6.08,egl-18,WT(JR667)
V3,16,5,6.08,egl-18,WT(JR667)
V3,17,9,6.08,egl-18,WT(JR667)
V3,18,0,6.08,egl-18,WT(JR667)
V3,19,12,6.08,egl-18,WT(JR667)
V3,20,6,6.08,egl-18,WT(JR667)
V3,21,4,6.08,egl-18,WT(JR667)
V3,22,27,6.08,egl-18,WT(JR667)
V3,23,5,6.08,egl-18,WT(JR667)
V3,24,3,6.08,egl-18,WT(JR667)
V3,26,2,6.08,egl-18,WT(JR667)
V3,27,3,6.08,egl-18,WT(JR667)
V3,28,2,6.08,egl-18,WT(JR667)
V5,2,10,3.85,egl-18,WT(JR667)
V5,3,0,3.85,egl-18,WT(JR667)
V5,4,7,3.85,egl-18,WT(JR667)
V5,5,3,3.85,egl-18,WT(JR667)
V5,6,10,3.85,egl-18,WT(JR667)
V5,7,4,3.85,egl-18,WT(JR667)
V5,9,8,3.85,egl-18,WT(JR667)
V5,11,1,3.85,egl-18,WT(JR667)
V5,12,1,3.85,egl-18,WT(JR667)
V5,13,8,3.85,egl-18,WT(JR667)
V5,16,2,3.85,egl-18,WT(JR667)
V5,20,2,3.85,egl-18,WT(JR667)
V5,21,2,3.85,egl-18,WT(JR667)
V5,22,2,3.85,egl-18,WT(JR667)
V5,23,3,3.85,egl-18,WT(JR667)
V5,24,9,3.85,egl-18,WT(JR667)
V5,25,2,3.85,egl-18,WT(JR667)
V5,26,0,3.85,egl-18,WT(JR667)
V5,27,1,3.85,egl-18,WT(JR667)
V5,28,2,3.85,egl-18,WT(JR667)
V6,3,4,6.047619048,egl-18,WT(JR667)
V6,4,6,6.047619048,egl-18,WT(JR667)
V6,5,0,6.047619048,egl-18,WT(JR667)
V6,6,3,6.047619048,egl-18,WT(JR667)
V6,7,0,6.047619048,egl-18,WT(JR667)
V6,8,2,6.047619048,egl-18,WT(JR667)
V6,11,1,6.047619048,egl-18,WT(JR667)
V6,12,0,6.047619048,egl-18,WT(JR667)
V6,13,0,6.047619048,egl-18,WT(JR667)
V6,16,4,6.047619048,egl-18,WT(JR667)
V6,17,76,6.047619048,egl-18,WT(JR667)
V6,18,1,6.047619048,egl-18,WT(JR667)
V6,20,3,6.047619048,egl-18,WT(JR667)
V6,21,5,6.047619048,egl-18,WT(JR667)
V6,22,6,6.047619048,egl-18,WT(JR667)
V6,23,2,6.047619048,egl-18,WT(JR667)
V6,24,4,6.047619048,egl-18,WT(JR667)
V6,25,6,6.047619048,egl-18,WT(JR667)
V6,26,2,6.047619048,egl-18,WT(JR667)
V6,27,2,6.047619048,egl-18,WT(JR667)
V6,28,0,6.047619048,egl-18,WT(JR667)
T,4,6,3.866666667,egl-18,WT(JR667)
T,5,0,3.866666667,egl-18,WT(JR667)
T,6,1,3.866666667,egl-18,WT(JR667)
T,8,2,3.866666667,egl-18,WT(JR667)
T,9,12,3.866666667,egl-18,WT(JR667)
T,11,0,3.866666667,egl-18,WT(JR667)
T,16,2,3.866666667,egl-18,WT(JR667)
T,18,1,3.866666667,egl-18,WT(JR667)
T,20,7,3.866666667,egl-18,WT(JR667)
T,21,7,3.866666667,egl-18,WT(JR667)
T,22,10,3.866666667,egl-18,WT(JR667)
T,23,0,3.866666667,egl-18,WT(JR667)
T,24,5,3.866666667,egl-18,WT(JR667)
T,25,5,3.866666667,egl-18,WT(JR667)
T,28,0,3.866666667,egl-18,WT(JR667)
H0,1,15,28.20689655,egl-18,ceh-16(bp323)
H0,2,20,28.20689655,egl-18,ceh-16(bp323)
H0,3,31,28.20689655,egl-18,ceh-16(bp323)
H0,4,0,28.20689655,egl-18,ceh-16(bp323)
H0,5,19,28.20689655,egl-18,ceh-16(bp323)
H0,7,63,28.20689655,egl-18,ceh-16(bp323)
H0,8,52,28.20689655,egl-18,ceh-16(bp323)
H0,9,66,28.20689655,egl-18,ceh-16(bp323)
H0,10,17,28.20689655,egl-18,ceh-16(bp323)
H0,12,58,28.20689655,egl-18,ceh-16(bp323)
H0,13,11,28.20689655,egl-18,ceh-16(bp323)
H0,14,25,28.20689655,egl-18,ceh-16(bp323)
H0,18,29,28.20689655,egl-18,ceh-16(bp323)
H0,19,12,28.20689655,egl-18,ceh-16(bp323)
H0,20,41,28.20689655,egl-18,ceh-16(bp323)
H0,21,21,28.20689655,egl-18,ceh-16(bp323)
H0,22,23,28.20689655,egl-18,ceh-16(bp323)
H0,25,33,28.20689655,egl-18,ceh-16(bp323)
H0,26,19,28.20689655,egl-18,ceh-16(bp323)
H0,27,30,28.20689655,egl-18,ceh-16(bp323)
H0,28,69,28.20689655,egl-18,ceh-16(bp323)
H0,31,3,28.20689655,egl-18,ceh-16(bp323)
H0,32,15,28.20689655,egl-18,ceh-16(bp323)
H0,33,22,28.20689655,egl-18,ceh-16(bp323)
H0,34,50,28.20689655,egl-18,ceh-16(bp323)
H0,38,28,28.20689655,egl-18,ceh-16(bp323)
H0,41,10,28.20689655,egl-18,ceh-16(bp323)
H0,46,12,28.20689655,egl-18,ceh-16(bp323)
H0,49,24,28.20689655,egl-18,ceh-16(bp323)
H1,1,23,34.4137931,egl-18,ceh-16(bp323)
H1,2,29,34.4137931,egl-18,ceh-16(bp323)
H1,3,53,34.4137931,egl-18,ceh-16(bp323)
H1,4,0,34.4137931,egl-18,ceh-16(bp323)
H1,5,38,34.4137931,egl-18,ceh-16(bp323)
H1,7,91,34.4137931,egl-18,ceh-16(bp323)
H1,8,40,34.4137931,egl-18,ceh-16(bp323)
H1,9,80,34.4137931,egl-18,ceh-16(bp323)
H1,10,34,34.4137931,egl-18,ceh-16(bp323)
H1,12,43,34.4137931,egl-18,ceh-16(bp323)
H1,13,17,34.4137931,egl-18,ceh-16(bp323)
H1,14,21,34.4137931,egl-18,ceh-16(bp323)
H1,18,42,34.4137931,egl-18,ceh-16(bp323)
H1,19,28,34.4137931,egl-18,ceh-16(bp323)
H1,20,51,34.4137931,egl-18,ceh-16(bp323)
H1,21,30,34.4137931,egl-18,ceh-16(bp323)
H1,22,50,34.4137931,egl-18,ceh-16(bp323)
H1,25,31,34.4137931,egl-18,ceh-16(bp323)
H1,26,16,34.4137931,egl-18,ceh-16(bp323)
H1,27,67,34.4137931,egl-18,ceh-16(bp323)
H1,28,51,34.4137931,egl-18,ceh-16(bp323)
H1,31,11,34.4137931,egl-18,ceh-16(bp323)
H1,32,10,34.4137931,egl-18,ceh-16(bp323)
H1,33,6,34.4137931,egl-18,ceh-16(bp323)
H1,34,73,34.4137931,egl-18,ceh-16(bp323)
H1,38,15,34.4137931,egl-18,ceh-16(bp323)
H1,41,9,34.4137931,egl-18,ceh-16(bp323)
H1,46,7,34.4137931,egl-18,ceh-16(bp323)
H1,49,32,34.4137931,egl-18,ceh-16(bp323)
H2,1,32,42.7,egl-18,ceh-16(bp323)
H2,2,16,42.7,egl-18,ceh-16(bp323)
H2,3,71,42.7,egl-18,ceh-16(bp323)
H2,4,0,42.7,egl-18,ceh-16(bp323)
H2,5,64,42.7,egl-18,ceh-16(bp323)
H2,7,91,42.7,egl-18,ceh-16(bp323)
H2,8,38,42.7,egl-18,ceh-16(bp323)
H2,9,94,42.7,egl-18,ceh-16(bp323)
H2,10,13,42.7,egl-18,ceh-16(bp323)
H2,11,30,42.7,egl-18,ceh-16(bp323)
H2,12,75,42.7,egl-18,ceh-16(bp323)
H2,13,20,42.7,egl-18,ceh-16(bp323)
H2,14,41,42.7,egl-18,ceh-16(bp323)
H2,18,28,42.7,egl-18,ceh-16(bp323)
H2,19,18,42.7,egl-18,ceh-16(bp323)
H2,20,87,42.7,egl-18,ceh-16(bp323)
H2,21,32,42.7,egl-18,ceh-16(bp323)
H2,22,50,42.7,egl-18,ceh-16(bp323)
H2,25,69,42.7,egl-18,ceh-16(bp323)
H2,26,32,42.7,egl-18,ceh-16(bp323)
H2,27,57,42.7,egl-18,ceh-16(bp323)
H2,28,62,42.7,egl-18,ceh-16(bp323)
H2,31,2,42.7,egl-18,ceh-16(bp323)
H2,32,20,42.7,egl-18,ceh-16(bp323)
H2,33,5,42.7,egl-18,ceh-16(bp323)
H2,34,142,42.7,egl-18,ceh-16(bp323)
H2,38,25,42.7,egl-18,ceh-16(bp323)
H2,41,12,42.7,egl-18,ceh-16(bp323)
H2,46,13,42.7,egl-18,ceh-16(bp323)
H2,49,42,42.7,egl-18,ceh-16(bp323)
V1,1,7,34.17241379,egl-18,ceh-16(bp323)
V1,2,12,34.17241379,egl-18,ceh-16(bp323)
V1,3,47,34.17241379,egl-18,ceh-16(bp323)
V1,4,0,34.17241379,egl-18,ceh-16(bp323)
V1,5,50,34.17241379,egl-18,ceh-16(bp323)
V1,7,55,34.17241379,egl-18,ceh-16(bp323)
V1,8,16,34.17241379,egl-18,ceh-16(bp323)
V1,9,85,34.17241379,egl-18,ceh-16(bp323)
V1,10,22,34.17241379,egl-18,ceh-16(bp323)
V1,11,21,34.17241379,egl-18,ceh-16(bp323)
V1,12,63,34.17241379,egl-18,ceh-16(bp323)
V1,13,2,34.17241379,egl-18,ceh-16(bp323)
V1,14,32,34.17241379,egl-18,ceh-16(bp323)
V1,18,32,34.17241379,egl-18,ceh-16(bp323)
V1,19,18,34.17241379,egl-18,ceh-16(bp323)
V1,21,10,34.17241379,egl-18,ceh-16(bp323)
V1,22,43,34.17241379,egl-18,ceh-16(bp323)
V1,25,59,34.17241379,egl-18,ceh-16(bp323)
V1,26,22,34.17241379,egl-18,ceh-16(bp323)
V1,27,52,34.17241379,egl-18,ceh-16(bp323)
V1,28,37,34.17241379,egl-18,ceh-16(bp323)
V1,31,0,34.17241379,egl-18,ceh-16(bp323)
V1,33,3,34.17241379,egl-18,ceh-16(bp323)
V1,34,149,34.17241379,egl-18,ceh-16(bp323)
V1,38,15,34.17241379,egl-18,ceh-16(bp323)
V1,41,15,34.17241379,egl-18,ceh-16(bp323)
V1,46,19,34.17241379,egl-18,ceh-16(bp323)
V1,48,78,34.17241379,egl-18,ceh-16(bp323)
V1,49,27,34.17241379,egl-18,ceh-16(bp323)
V2,1,17,32.56666667,egl-18,ceh-16(bp323)
V2,2,10,32.56666667,egl-18,ceh-16(bp323)
V2,3,47,32.56666667,egl-18,ceh-16(bp323)
V2,4,0,32.56666667,egl-18,ceh-16(bp323)
V2,5,45,32.56666667,egl-18,ceh-16(bp323)
V2,7,46,32.56666667,egl-18,ceh-16(bp323)
V2,8,32,32.56666667,egl-18,ceh-16(bp323)
V2,9,74,32.56666667,egl-18,ceh-16(bp323)
V2,10,44,32.56666667,egl-18,ceh-16(bp323)
V2,11,13,32.56666667,egl-18,ceh-16(bp323)
V2,12,50,32.56666667,egl-18,ceh-16(bp323)
V2,13,8,32.56666667,egl-18,ceh-16(bp323)
V2,14,18,32.56666667,egl-18,ceh-16(bp323)
V2,18,48,32.56666667,egl-18,ceh-16(bp323)
V2,19,24,32.56666667,egl-18,ceh-16(bp323)
V2,21,12,32.56666667,egl-18,ceh-16(bp323)
V2,22,29,32.56666667,egl-18,ceh-16(bp323)
V2,25,70,32.56666667,egl-18,ceh-16(bp323)
V2,26,22,32.56666667,egl-18,ceh-16(bp323)
V2,27,26,32.56666667,egl-18,ceh-16(bp323)
V2,28,56,32.56666667,egl-18,ceh-16(bp323)
V2,31,0,32.56666667,egl-18,ceh-16(bp323)
V2,32,3,32.56666667,egl-18,ceh-16(bp323)
V2,33,8,32.56666667,egl-18,ceh-16(bp323)
V2,34,134,32.56666667,egl-18,ceh-16(bp323)
V2,38,17,32.56666667,egl-18,ceh-16(bp323)
V2,41,13,32.56666667,egl-18,ceh-16(bp323)
V2,46,12,32.56666667,egl-18,ceh-16(bp323)
V2,48,66,32.56666667,egl-18,ceh-16(bp323)
V2,49,33,32.56666667,egl-18,ceh-16(bp323)
V3,1,16,27.18181818,egl-18,ceh-16(bp323)
V3,5,14,27.18181818,egl-18,ceh-16(bp323)
V3,7,35,27.18181818,egl-18,ceh-16(bp323)
V3,8,11,27.18181818,egl-18,ceh-16(bp323)
V3,9,64,27.18181818,egl-18,ceh-16(bp323)
V3,10,23,27.18181818,egl-18,ceh-16(bp323)
V3,11,9,27.18181818,egl-18,ceh-16(bp323)
V3,12,38,27.18181818,egl-18,ceh-16(bp323)
V3,13,1,27.18181818,egl-18,ceh-16(bp323)
V3,14,25,27.18181818,egl-18,ceh-16(bp323)
V3,18,36,27.18181818,egl-18,ceh-16(bp323)
V3,19,6,27.18181818,egl-18,ceh-16(bp323)
V3,21,9,27.18181818,egl-18,ceh-16(bp323)
V3,25,58,27.18181818,egl-18,ceh-16(bp323)
V3,31,0,27.18181818,egl-18,ceh-16(bp323)
V3,32,8,27.18181818,egl-18,ceh-16(bp323)
V3,34,91,27.18181818,egl-18,ceh-16(bp323)
V3,38,14,27.18181818,egl-18,ceh-16(bp323)
V3,41,12,27.18181818,egl-18,ceh-16(bp323)
V3,46,16,27.18181818,egl-18,ceh-16(bp323)
V3,48,85,27.18181818,egl-18,ceh-16(bp323)
V3,49,27,27.18181818,egl-18,ceh-16(bp323)
V4,1,10,24.4,egl-18,ceh-16(bp323)
V4,3,42,24.4,egl-18,ceh-16(bp323)
V4,4,0,24.4,egl-18,ceh-16(bp323)
V4,8,26,24.4,egl-18,ceh-16(bp323)
V4,9,52,24.4,egl-18,ceh-16(bp323)
V4,10,12,24.4,egl-18,ceh-16(bp323)
V4,11,6,24.4,egl-18,ceh-16(bp323)
V4,12,30,24.4,egl-18,ceh-16(bp323)
V4,14,23,24.4,egl-18,ceh-16(bp323)
V4,18,39,24.4,egl-18,ceh-16(bp323)
V4,21,9,24.4,egl-18,ceh-16(bp323)
V4,27,33,24.4,egl-18,ceh-16(bp323)
V4,28,42,24.4,egl-18,ceh-16(bp323)
V4,31,1,24.4,egl-18,ceh-16(bp323)
V4,33,0,24.4,egl-18,ceh-16(bp323)
V4,38,11,24.4,egl-18,ceh-16(bp323)
V4,46,4,24.4,egl-18,ceh-16(bp323)
V4,47,69,24.4,egl-18,ceh-16(bp323)
V4,48,52,24.4,egl-18,ceh-16(bp323)
V4,49,27,24.4,egl-18,ceh-16(bp323)
V5,1,7,14.76470588,egl-18,ceh-16(bp323)
V5,3,23,14.76470588,egl-18,ceh-16(bp323)
V5,4,0,14.76470588,egl-18,ceh-16(bp323)
V5,7,19,14.76470588,egl-18,ceh-16(bp323)
