Cell,Worm,mRNA,Mean,Probe,Strain
9,7.0,56.0,56.0,egl-18,ceh-16(bp323)
Taa,13.0,9.0,6.75,egl-18,ceh-16(bp323)
Taa,21.0,3.0,6.75,egl-18,ceh-16(bp323)
Taa,43.0,4.0,6.75,egl-18,ceh-16(bp323)
Taa,86.0,11.0,6.75,egl-18,ceh-16(bp323)
Tap,13.0,14.0,11.75,egl-18,ceh-16(bp323)
Tap,21.0,5.0,11.75,egl-18,ceh-16(bp323)
Tap,43.0,10.0,11.75,egl-18,ceh-16(bp323)
Tap,86.0,18.0,11.75,egl-18,ceh-16(bp323)
.,69.0,4.0,4.0,egl-18,ceh-16(bp323)
Tp,1.0,7.0,11.0,egl-18,egl-18(ga97)
Tp,9.0,15.0,11.0,egl-18,egl-18(ga97)
Tp,26.0,18.0,11.0,egl-18,egl-18(ga97)
Tp,42.0,4.0,11.0,egl-18,egl-18(ga97)
Tp,45.0,16.0,11.0,egl-18,egl-18(ga97)
Tp,50.0,5.0,11.0,egl-18,egl-18(ga97)
Tp,52.0,12.0,11.0,egl-18,egl-18(ga97)
Ta,1.0,31.0,16.714285714285715,egl-18,egl-18(ga97)
Ta,9.0,12.0,16.714285714285715,egl-18,egl-18(ga97)
Ta,26.0,16.0,16.714285714285715,egl-18,egl-18(ga97)
Ta,42.0,4.0,16.714285714285715,egl-18,egl-18(ga97)
Ta,45.0,17.0,16.714285714285715,egl-18,egl-18(ga97)
Ta,50.0,24.0,16.714285714285715,egl-18,egl-18(ga97)
Ta,52.0,13.0,16.714285714285715,egl-18,egl-18(ga97)
V4a,1.0,31.0,29.0,egl-18,egl-18(ga97)
V4a,2.0,8.0,29.0,egl-18,egl-18(ga97)
V4a,4.0,11.0,29.0,egl-18,egl-18(ga97)
V4a,5.0,28.0,29.0,egl-18,egl-18(ga97)
V4a,20.0,51.0,29.0,egl-18,egl-18(ga97)
V4a,26.0,38.0,29.0,egl-18,egl-18(ga97)
V4a,30.0,44.0,29.0,egl-18,egl-18(ga97)
V4a,32.0,9.0,29.0,egl-18,egl-18(ga97)
V4a,40.0,59.0,29.0,egl-18,egl-18(ga97)
V4a,41.0,14.0,29.0,egl-18,egl-18(ga97)
V4a,42.0,10.0,29.0,egl-18,egl-18(ga97)
V4a,43.0,31.0,29.0,egl-18,egl-18(ga97)
V4a,44.0,5.0,29.0,egl-18,egl-18(ga97)
V4a,52.0,17.0,29.0,egl-18,egl-18(ga97)
V4a,53.0,43.0,29.0,egl-18,egl-18(ga97)
V4a,58.0,24.0,29.0,egl-18,egl-18(ga97)
V4a,60.0,65.0,29.0,egl-18,egl-18(ga97)
V4a,64.0,73.0,29.0,egl-18,egl-18(ga97)
V4a,65.0,17.0,29.0,egl-18,egl-18(ga97)
V4a,66.0,2.0,29.0,egl-18,egl-18(ga97)
V4p,1.0,38.0,28.818181818181817,egl-18,egl-18(ga97)
V4p,2.0,19.0,28.818181818181817,egl-18,egl-18(ga97)
V4p,3.0,0.0,28.818181818181817,egl-18,egl-18(ga97)
V4p,4.0,9.0,28.818181818181817,egl-18,egl-18(ga97)
V4p,5.0,28.0,28.818181818181817,egl-18,egl-18(ga97)
V4p,19.0,25.0,28.818181818181817,egl-18,egl-18(ga97)
V4p,20.0,68.0,28.818181818181817,egl-18,egl-18(ga97)
V4p,26.0,34.0,28.818181818181817,egl-18,egl-18(ga97)
V4p,30.0,35.0,28.818181818181817,egl-18,egl-18(ga97)
V4p,32.0,7.0,28.818181818181817,egl-18,egl-18(ga97)
V4p,40.0,51.0,28.818181818181817,egl-18,egl-18(ga97)
V4p,41.0,11.0,28.818181818181817,egl-18,egl-18(ga97)
V4p,42.0,15.0,28.818181818181817,egl-18,egl-18(ga97)
V4p,43.0,33.0,28.818181818181817,egl-18,egl-18(ga97)
V4p,44.0,2.0,28.818181818181817,egl-18,egl-18(ga97)
V4p,52.0,21.0,28.818181818181817,egl-18,egl-18(ga97)
V4p,53.0,54.0,28.818181818181817,egl-18,egl-18(ga97)
V4p,58.0,20.0,28.818181818181817,egl-18,egl-18(ga97)
V4p,60.0,56.0,28.818181818181817,egl-18,egl-18(ga97)
V4p,64.0,86.0,28.818181818181817,egl-18,egl-18(ga97)
V4p,65.0,15.0,28.818181818181817,egl-18,egl-18(ga97)
V4p,66.0,7.0,28.818181818181817,egl-18,egl-18(ga97)
V5aa,1.0,25.0,17.466666666666665,egl-18,egl-18(ga97)
V5aa,2.0,2.0,17.466666666666665,egl-18,egl-18(ga97)
V5aa,3.0,2.0,17.466666666666665,egl-18,egl-18(ga97)
V5aa,20.0,51.0,17.466666666666665,egl-18,egl-18(ga97)
V5aa,24.0,16.0,17.466666666666665,egl-18,egl-18(ga97)
V5aa,30.0,21.0,17.466666666666665,egl-18,egl-18(ga97)
V5aa,32.0,11.0,17.466666666666665,egl-18,egl-18(ga97)
V5aa,34.0,18.0,17.466666666666665,egl-18,egl-18(ga97)
V5aa,42.0,10.0,17.466666666666665,egl-18,egl-18(ga97)
V5aa,45.0,3.0,17.466666666666665,egl-18,egl-18(ga97)
V5aa,58.0,12.0,17.466666666666665,egl-18,egl-18(ga97)
V5aa,60.0,32.0,17.466666666666665,egl-18,egl-18(ga97)
V5aa,62.0,27.0,17.466666666666665,egl-18,egl-18(ga97)
V5aa,64.0,22.0,17.466666666666665,egl-18,egl-18(ga97)
V5aa,66.0,10.0,17.466666666666665,egl-18,egl-18(ga97)
V5ap,1.0,21.0,15.733333333333333,egl-18,egl-18(ga97)
V5ap,2.0,2.0,15.733333333333333,egl-18,egl-18(ga97)
V5ap,3.0,2.0,15.733333333333333,egl-18,egl-18(ga97)
V5ap,20.0,27.0,15.733333333333333,egl-18,egl-18(ga97)
V5ap,24.0,9.0,15.733333333333333,egl-18,egl-18(ga97)
V5ap,30.0,23.0,15.733333333333333,egl-18,egl-18(ga97)
V5ap,32.0,21.0,15.733333333333333,egl-18,egl-18(ga97)
V5ap,34.0,13.0,15.733333333333333,egl-18,egl-18(ga97)
V5ap,42.0,3.0,15.733333333333333,egl-18,egl-18(ga97)
V5ap,45.0,4.0,15.733333333333333,egl-18,egl-18(ga97)
V5ap,58.0,12.0,15.733333333333333,egl-18,egl-18(ga97)
V5ap,60.0,39.0,15.733333333333333,egl-18,egl-18(ga97)
V5ap,62.0,26.0,15.733333333333333,egl-18,egl-18(ga97)
V5ap,64.0,25.0,15.733333333333333,egl-18,egl-18(ga97)
V5ap,66.0,9.0,15.733333333333333,egl-18,egl-18(ga97)
V5pa,1.0,17.0,14.071428571428571,egl-18,egl-18(ga97)
V5pa,2.0,7.0,14.071428571428571,egl-18,egl-18(ga97)
V5pa,3.0,2.0,14.071428571428571,egl-18,egl-18(ga97)
V5pa,20.0,36.0,14.071428571428571,egl-18,egl-18(ga97)
V5pa,24.0,10.0,14.071428571428571,egl-18,egl-18(ga97)
V5pa,30.0,30.0,14.071428571428571,egl-18,egl-18(ga97)
V5pa,32.0,24.0,14.071428571428571,egl-18,egl-18(ga97)
V5pa,34.0,10.0,14.071428571428571,egl-18,egl-18(ga97)
V5pa,42.0,1.0,14.071428571428571,egl-18,egl-18(ga97)
V5pa,45.0,0.0,14.071428571428571,egl-18,egl-18(ga97)
V5pa,58.0,9.0,14.071428571428571,egl-18,egl-18(ga97)
V5pa,62.0,26.0,14.071428571428571,egl-18,egl-18(ga97)
V5pa,64.0,14.0,14.071428571428571,egl-18,egl-18(ga97)
V5pa,66.0,11.0,14.071428571428571,egl-18,egl-18(ga97)
V5pp,1.0,31.0,25.153846153846153,egl-18,egl-18(ga97)
V5pp,2.0,15.0,25.153846153846153,egl-18,egl-18(ga97)
V5pp,3.0,3.0,25.153846153846153,egl-18,egl-18(ga97)
V5pp,6.0,39.0,25.153846153846153,egl-18,egl-18(ga97)
V5pp,9.0,29.0,25.153846153846153,egl-18,egl-18(ga97)
V5pp,11.0,57.0,25.153846153846153,egl-18,egl-18(ga97)
V5pp,14.0,36.0,25.153846153846153,egl-18,egl-18(ga97)
V5pp,17.0,35.0,25.153846153846153,egl-18,egl-18(ga97)
V5pp,20.0,46.0,25.153846153846153,egl-18,egl-18(ga97)
V5pp,24.0,23.0,25.153846153846153,egl-18,egl-18(ga97)
V5pp,26.0,22.0,25.153846153846153,egl-18,egl-18(ga97)
V5pp,30.0,20.0,25.153846153846153,egl-18,egl-18(ga97)
V5pp,32.0,15.0,25.153846153846153,egl-18,egl-18(ga97)
V5pp,34.0,23.0,25.153846153846153,egl-18,egl-18(ga97)
V5pp,35.0,24.0,25.153846153846153,egl-18,egl-18(ga97)
V5pp,38.0,21.0,25.153846153846153,egl-18,egl-18(ga97)
V5pp,42.0,3.0,25.153846153846153,egl-18,egl-18(ga97)
V5pp,45.0,1.0,25.153846153846153,egl-18,egl-18(ga97)
V5pp,48.0,42.0,25.153846153846153,egl-18,egl-18(ga97)
V5pp,50.0,31.0,25.153846153846153,egl-18,egl-18(ga97)
V5pp,52.0,25.0,25.153846153846153,egl-18,egl-18(ga97)
V5pp,55.0,35.0,25.153846153846153,egl-18,egl-18(ga97)
V5pp,58.0,8.0,25.153846153846153,egl-18,egl-18(ga97)
V5pp,62.0,28.0,25.153846153846153,egl-18,egl-18(ga97)
V5pp,64.0,32.0,25.153846153846153,egl-18,egl-18(ga97)
V5pp,66.0,10.0,25.153846153846153,egl-18,egl-18(ga97)
H0,1.0,55.0,33.17857142857143,egl-18,egl-18(ga97)
H0,2.0,31.0,33.17857142857143,egl-18,egl-18(ga97)
H0,3.0,6.0,33.17857142857143,egl-18,egl-18(ga97)
H0,4.0,17.0,33.17857142857143,egl-18,egl-18(ga97)
H0,5.0,40.0,33.17857142857143,egl-18,egl-18(ga97)
H0,8.0,29.0,33.17857142857143,egl-18,egl-18(ga97)
H0,10.0,9.0,33.17857142857143,egl-18,egl-18(ga97)
H0,13.0,19.0,33.17857142857143,egl-18,egl-18(ga97)
H0,16.0,10.0,33.17857142857143,egl-18,egl-18(ga97)
H0,18.0,5.0,33.17857142857143,egl-18,egl-18(ga97)
H0,19.0,45.0,33.17857142857143,egl-18,egl-18(ga97)
H0,21.0,92.0,33.17857142857143,egl-18,egl-18(ga97)
H0,31.0,13.0,33.17857142857143,egl-18,egl-18(ga97)
H0,33.0,20.0,33.17857142857143,egl-18,egl-18(ga97)
H0,37.0,29.0,33.17857142857143,egl-18,egl-18(ga97)
H0,39.0,55.0,33.17857142857143,egl-18,egl-18(ga97)
H0,41.0,51.0,33.17857142857143,egl-18,egl-18(ga97)
H0,44.0,10.0,33.17857142857143,egl-18,egl-18(ga97)
H0,46.0,13.0,33.17857142857143,egl-18,egl-18(ga97)
H0,49.0,4.0,33.17857142857143,egl-18,egl-18(ga97)
H0,51.0,4.0,33.17857142857143,egl-18,egl-18(ga97)
H0,54.0,22.0,33.17857142857143,egl-18,egl-18(ga97)
H0,57.0,61.0,33.17857142857143,egl-18,egl-18(ga97)
H0,59.0,87.0,33.17857142857143,egl-18,egl-18(ga97)
H0,61.0,71.0,33.17857142857143,egl-18,egl-18(ga97)
H0,64.0,46.0,33.17857142857143,egl-18,egl-18(ga97)
H0,65.0,38.0,33.17857142857143,egl-18,egl-18(ga97)
H0,66.0,47.0,33.17857142857143,egl-18,egl-18(ga97)
V6p,1.0,25.0,24.375,egl-18,egl-18(ga97)
V6p,2.0,5.0,24.375,egl-18,egl-18(ga97)
V6p,4.0,9.0,24.375,egl-18,egl-18(ga97)
V6p,9.0,14.0,24.375,egl-18,egl-18(ga97)
V6p,19.0,13.0,24.375,egl-18,egl-18(ga97)
V6p,20.0,71.0,24.375,egl-18,egl-18(ga97)
V6p,26.0,16.0,24.375,egl-18,egl-18(ga97)
V6p,30.0,40.0,24.375,egl-18,egl-18(ga97)
V6p,32.0,9.0,24.375,egl-18,egl-18(ga97)
V6p,34.0,19.0,24.375,egl-18,egl-18(ga97)
V6p,42.0,13.0,24.375,egl-18,egl-18(ga97)
V6p,50.0,27.0,24.375,egl-18,egl-18(ga97)
V6p,52.0,37.0,24.375,egl-18,egl-18(ga97)
V6p,53.0,36.0,24.375,egl-18,egl-18(ga97)
V6p,64.0,37.0,24.375,egl-18,egl-18(ga97)
V6p,66.0,19.0,24.375,egl-18,egl-18(ga97)
H1,1.0,49.0,54.0625,egl-18,egl-18(ga97)
H1,2.0,27.0,54.0625,egl-18,egl-18(ga97)
H1,5.0,30.0,54.0625,egl-18,egl-18(ga97)
H1,8.0,25.0,54.0625,egl-18,egl-18(ga97)
H1,21.0,101.0,54.0625,egl-18,egl-18(ga97)
H1,37.0,27.0,54.0625,egl-18,egl-18(ga97)
H1,39.0,82.0,54.0625,egl-18,egl-18(ga97)
H1,41.0,39.0,54.0625,egl-18,egl-18(ga97)
H1,44.0,18.0,54.0625,egl-18,egl-18(ga97)
H1,52.0,21.0,54.0625,egl-18,egl-18(ga97)
H1,57.0,71.0,54.0625,egl-18,egl-18(ga97)
H1,59.0,111.0,54.0625,egl-18,egl-18(ga97)
H1,61.0,96.0,54.0625,egl-18,egl-18(ga97)
H1,64.0,97.0,54.0625,egl-18,egl-18(ga97)
H1,65.0,29.0,54.0625,egl-18,egl-18(ga97)
H1,66.0,42.0,54.0625,egl-18,egl-18(ga97)
V6a,1.0,21.0,26.25,egl-18,egl-18(ga97)
V6a,2.0,7.0,26.25,egl-18,egl-18(ga97)
V6a,4.0,15.0,26.25,egl-18,egl-18(ga97)
V6a,9.0,25.0,26.25,egl-18,egl-18(ga97)
V6a,19.0,22.0,26.25,egl-18,egl-18(ga97)
V6a,20.0,59.0,26.25,egl-18,egl-18(ga97)
V6a,26.0,26.0,26.25,egl-18,egl-18(ga97)
V6a,30.0,47.0,26.25,egl-18,egl-18(ga97)
V6a,32.0,15.0,26.25,egl-18,egl-18(ga97)
V6a,34.0,19.0,26.25,egl-18,egl-18(ga97)
V6a,42.0,18.0,26.25,egl-18,egl-18(ga97)
V6a,50.0,17.0,26.25,egl-18,egl-18(ga97)
V6a,52.0,37.0,26.25,egl-18,egl-18(ga97)
V6a,53.0,40.0,26.25,egl-18,egl-18(ga97)
V6a,64.0,45.0,26.25,egl-18,egl-18(ga97)
V6a,66.0,7.0,26.25,egl-18,egl-18(ga97)
H2,1.0,60.0,50.166666666666664,egl-18,egl-18(ga97)
H2,2.0,38.0,50.166666666666664,egl-18,egl-18(ga97)
H2,3.0,3.0,50.166666666666664,egl-18,egl-18(ga97)
H2,5.0,37.0,50.166666666666664,egl-18,egl-18(ga97)
H2,21.0,134.0,50.166666666666664,egl-18,egl-18(ga97)
H2,37.0,30.0,50.166666666666664,egl-18,egl-18(ga97)
H2,39.0,89.0,50.166666666666664,egl-18,egl-18(ga97)
H2,41.0,18.0,50.166666666666664,egl-18,egl-18(ga97)
H2,57.0,74.0,50.166666666666664,egl-18,egl-18(ga97)
H2,59.0,52.0,50.166666666666664,egl-18,egl-18(ga97)
H2,64.0,52.0,50.166666666666664,egl-18,egl-18(ga97)
H2,65.0,15.0,50.166666666666664,egl-18,egl-18(ga97)
V3a,1.0,36.0,33.125,egl-18,egl-18(ga97)
V3a,2.0,16.0,33.125,egl-18,egl-18(ga97)
V3a,19.0,44.0,33.125,egl-18,egl-18(ga97)
V3a,20.0,81.0,33.125,egl-18,egl-18(ga97)
V3a,24.0,28.0,33.125,egl-18,egl-18(ga97)
V3a,26.0,23.0,33.125,egl-18,egl-18(ga97)
V3a,30.0,55.0,33.125,egl-18,egl-18(ga97)
V3a,32.0,12.0,33.125,egl-18,egl-18(ga97)
V3a,34.0,33.0,33.125,egl-18,egl-18(ga97)
V3a,40.0,66.0,33.125,egl-18,egl-18(ga97)
V3a,41.0,15.0,33.125,egl-18,egl-18(ga97)
V3a,42.0,14.0,33.125,egl-18,egl-18(ga97)
V3a,44.0,15.0,33.125,egl-18,egl-18(ga97)
V3a,52.0,23.0,33.125,egl-18,egl-18(ga97)
V3a,63.0,57.0,33.125,egl-18,egl-18(ga97)
V3a,66.0,12.0,33.125,egl-18,egl-18(ga97)
V1a,1.0,33.0,30.6,egl-18,egl-18(ga97)
V1a,2.0,18.0,30.6,egl-18,egl-18(ga97)
V1a,3.0,4.0,30.6,egl-18,egl-18(ga97)
V1a,4.0,16.0,30.6,egl-18,egl-18(ga97)
V1a,8.0,39.0,30.6,egl-18,egl-18(ga97)
V1a,19.0,29.0,30.6,egl-18,egl-18(ga97)
V1a,21.0,90.0,30.6,egl-18,egl-18(ga97)
V1a,31.0,12.0,30.6,egl-18,egl-18(ga97)
V1a,33.0,17.0,30.6,egl-18,egl-18(ga97)
V1a,41.0,35.0,30.6,egl-18,egl-18(ga97)
V1a,42.0,12.0,30.6,egl-18,egl-18(ga97)
V1a,44.0,5.0,30.6,egl-18,egl-18(ga97)
V1a,61.0,59.0,30.6,egl-18,egl-18(ga97)
V1a,64.0,75.0,30.6,egl-18,egl-18(ga97)
V1a,66.0,15.0,30.6,egl-18,egl-18(ga97)
V1p,1.0,42.0,27.1875,egl-18,egl-18(ga97)
V1p,2.0,12.0,27.1875,egl-18,egl-18(ga97)
V1p,3.0,6.0,27.1875,egl-18,egl-18(ga97)
V1p,4.0,15.0,27.1875,egl-18,egl-18(ga97)
V1p,8.0,20.0,27.1875,egl-18,egl-18(ga97)
V1p,19.0,19.0,27.1875,egl-18,egl-18(ga97)
V1p,21.0,70.0,27.1875,egl-18,egl-18(ga97)
V1p,31.0,5.0,27.1875,egl-18,egl-18(ga97)
V1p,33.0,15.0,27.1875,egl-18,egl-18(ga97)
V1p,41.0,36.0,27.1875,egl-18,egl-18(ga97)
V1p,42.0,16.0,27.1875,egl-18,egl-18(ga97)
V1p,44.0,2.0,27.1875,egl-18,egl-18(ga97)
V1p,51.0,6.0,27.1875,egl-18,egl-18(ga97)
V1p,61.0,75.0,27.1875,egl-18,egl-18(ga97)
V1p,64.0,79.0,27.1875,egl-18,egl-18(ga97)
V1p,66.0,17.0,27.1875,egl-18,egl-18(ga97)
V2a,1.0,41.0,30.41176470588235,egl-18,egl-18(ga97)
V2a,2.0,8.0,30.41176470588235,egl-18,egl-18(ga97)
V2a,5.0,34.0,30.41176470588235,egl-18,egl-18(ga97)
V2a,19.0,19.0,30.41176470588235,egl-18,egl-18(ga97)
V2a,20.0,61.0,30.41176470588235,egl-18,egl-18(ga97)
V2a,31.0,11.0,30.41176470588235,egl-18,egl-18(ga97)
V2a,32.0,16.0,30.41176470588235,egl-18,egl-18(ga97)
V2a,33.0,15.0,30.41176470588235,egl-18,egl-18(ga97)
V2a,41.0,28.0,30.41176470588235,egl-18,egl-18(ga97)
V2a,42.0,24.0,30.41176470588235,egl-18,egl-18(ga97)
V2a,54.0,5.0,30.41176470588235,egl-18,egl-18(ga97)
V2a,58.0,28.0,30.41176470588235,egl-18,egl-18(ga97)
V2a,60.0,56.0,30.41176470588235,egl-18,egl-18(ga97)
V2a,63.0,69.0,30.41176470588235,egl-18,egl-18(ga97)
V2a,64.0,66.0,30.41176470588235,egl-18,egl-18(ga97)
V2a,65.0,16.0,30.41176470588235,egl-18,egl-18(ga97)
V2a,66.0,20.0,30.41176470588235,egl-18,egl-18(ga97)
V3p,1.0,45.0,38.0,egl-18,egl-18(ga97)
V3p,2.0,20.0,38.0,egl-18,egl-18(ga97)
V3p,19.0,31.0,38.0,egl-18,egl-18(ga97)
V3p,20.0,74.0,38.0,egl-18,egl-18(ga97)
V3p,24.0,37.0,38.0,egl-18,egl-18(ga97)
V3p,26.0,50.0,38.0,egl-18,egl-18(ga97)
V3p,30.0,61.0,38.0,egl-18,egl-18(ga97)
V3p,32.0,22.0,38.0,egl-18,egl-18(ga97)
V3p,34.0,39.0,38.0,egl-18,egl-18(ga97)
V3p,40.0,87.0,38.0,egl-18,egl-18(ga97)
V3p,41.0,19.0,38.0,egl-18,egl-18(ga97)
V3p,42.0,14.0,38.0,egl-18,egl-18(ga97)
V3p,44.0,11.0,38.0,egl-18,egl-18(ga97)
V3p,52.0,24.0,38.0,egl-18,egl-18(ga97)
V3p,63.0,69.0,38.0,egl-18,egl-18(ga97)
V3p,66.0,5.0,38.0,egl-18,egl-18(ga97)
V2p,1.0,59.0,30.75,egl-18,egl-18(ga97)
V2p,2.0,11.0,30.75,egl-18,egl-18(ga97)
V2p,5.0,32.0,30.75,egl-18,egl-18(ga97)
V2p,19.0,33.0,30.75,egl-18,egl-18(ga97)
V2p,20.0,58.0,30.75,egl-18,egl-18(ga97)
V2p,31.0,6.0,30.75,egl-18,egl-18(ga97)
V2p,32.0,17.0,30.75,egl-18,egl-18(ga97)
V2p,33.0,27.0,30.75,egl-18,egl-18(ga97)
V2p,41.0,25.0,30.75,egl-18,egl-18(ga97)
V2p,42.0,32.0,30.75,egl-18,egl-18(ga97)
V2p,54.0,4.0,30.75,egl-18,egl-18(ga97)
V2p,58.0,35.0,30.75,egl-18,egl-18(ga97)
V2p,63.0,58.0,30.75,egl-18,egl-18(ga97)
V2p,64.0,61.0,30.75,egl-18,egl-18(ga97)
V2p,65.0,16.0,30.75,egl-18,egl-18(ga97)
V2p,66.0,18.0,30.75,egl-18,egl-18(ga97)
T,2.0,3.0,24.692307692307693,egl-18,egl-18(ga97)
T,5.0,12.0,24.692307692307693,egl-18,egl-18(ga97)
T,20.0,53.0,24.692307692307693,egl-18,egl-18(ga97)
T,24.0,15.0,24.692307692307693,egl-18,egl-18(ga97)
T,30.0,37.0,24.692307692307693,egl-18,egl-18(ga97)
T,32.0,7.0,24.692307692307693,egl-18,egl-18(ga97)
T,40.0,51.0,24.692307692307693,egl-18,egl-18(ga97)
T,43.0,20.0,24.692307692307693,egl-18,egl-18(ga97)
T,53.0,19.0,24.692307692307693,egl-18,egl-18(ga97)
T,58.0,15.0,24.692307692307693,egl-18,egl-18(ga97)
T,60.0,37.0,24.692307692307693,egl-18,egl-18(ga97)
T,64.0,32.0,24.692307692307693,egl-18,egl-18(ga97)
T,66.0,20.0,24.692307692307693,egl-18,egl-18(ga97)
V4aa,3.0,1.0,21.076923076923077,egl-18,egl-18(ga97)
V4aa,7.0,2.0,21.076923076923077,egl-18,egl-18(ga97)
V4aa,9.0,36.0,21.076923076923077,egl-18,egl-18(ga97)
V4aa,14.0,24.0,21.076923076923077,egl-18,egl-18(ga97)
V4aa,17.0,31.0,21.076923076923077,egl-18,egl-18(ga97)
V4aa,19.0,14.0,21.076923076923077,egl-18,egl-18(ga97)
V4aa,34.0,16.0,21.076923076923077,egl-18,egl-18(ga97)
V4aa,35.0,22.0,21.076923076923077,egl-18,egl-18(ga97)
V4aa,36.0,5.0,21.076923076923077,egl-18,egl-18(ga97)
V4aa,48.0,39.0,21.076923076923077,egl-18,egl-18(ga97)
V4aa,50.0,17.0,21.076923076923077,egl-18,egl-18(ga97)
V4aa,55.0,13.0,21.076923076923077,egl-18,egl-18(ga97)
V4aa,56.0,54.0,21.076923076923077,egl-18,egl-18(ga97)
V4ap,3.0,1.0,25.46153846153846,egl-18,egl-18(ga97)
V4ap,7.0,13.0,25.46153846153846,egl-18,egl-18(ga97)
V4ap,9.0,36.0,25.46153846153846,egl-18,egl-18(ga97)
V4ap,14.0,27.0,25.46153846153846,egl-18,egl-18(ga97)
V4ap,17.0,34.0,25.46153846153846,egl-18,egl-18(ga97)
V4ap,19.0,10.0,25.46153846153846,egl-18,egl-18(ga97)
V4ap,34.0,19.0,25.46153846153846,egl-18,egl-18(ga97)
V4ap,35.0,20.0,25.46153846153846,egl-18,egl-18(ga97)
V4ap,36.0,22.0,25.46153846153846,egl-18,egl-18(ga97)
V4ap,48.0,39.0,25.46153846153846,egl-18,egl-18(ga97)
V4ap,50.0,29.0,25.46153846153846,egl-18,egl-18(ga97)
V4ap,55.0,26.0,25.46153846153846,egl-18,egl-18(ga97)
V4ap,56.0,55.0,25.46153846153846,egl-18,egl-18(ga97)
H1p,3.0,6.0,15.76923076923077,egl-18,egl-18(ga97)
H1p,4.0,4.0,15.76923076923077,egl-18,egl-18(ga97)
H1p,10.0,23.0,15.76923076923077,egl-18,egl-18(ga97)
H1p,13.0,33.0,15.76923076923077,egl-18,egl-18(ga97)
H1p,16.0,9.0,15.76923076923077,egl-18,egl-18(ga97)
H1p,18.0,7.0,15.76923076923077,egl-18,egl-18(ga97)
H1p,19.0,33.0,15.76923076923077,egl-18,egl-18(ga97)
H1p,31.0,12.0,15.76923076923077,egl-18,egl-18(ga97)
H1p,33.0,19.0,15.76923076923077,egl-18,egl-18(ga97)
H1p,46.0,13.0,15.76923076923077,egl-18,egl-18(ga97)
H1p,49.0,4.0,15.76923076923077,egl-18,egl-18(ga97)
H1p,51.0,4.0,15.76923076923077,egl-18,egl-18(ga97)
H1p,63.0,38.0,15.76923076923077,egl-18,egl-18(ga97)
V3ap,3.0,1.0,24.8,egl-18,egl-18(ga97)
V3ap,7.0,14.0,24.8,egl-18,egl-18(ga97)
V3ap,12.0,58.0,24.8,egl-18,egl-18(ga97)
V3ap,17.0,36.0,24.8,egl-18,egl-18(ga97)
V3ap,18.0,4.0,24.8,egl-18,egl-18(ga97)
V3ap,36.0,21.0,24.8,egl-18,egl-18(ga97)
V3ap,46.0,0.0,24.8,egl-18,egl-18(ga97)
V3ap,50.0,19.0,24.8,egl-18,egl-18(ga97)
V3ap,51.0,1.0,24.8,egl-18,egl-18(ga97)
V3ap,56.0,94.0,24.8,egl-18,egl-18(ga97)
V2ap,3.0,4.0,7.625,egl-18,egl-18(ga97)
V2ap,7.0,12.0,7.625,egl-18,egl-18(ga97)
V2ap,18.0,4.0,7.625,egl-18,egl-18(ga97)
V2ap,36.0,11.0,7.625,egl-18,egl-18(ga97)
V2ap,46.0,1.0,7.625,egl-18,egl-18(ga97)
V2ap,49.0,9.0,7.625,egl-18,egl-18(ga97)
V2ap,51.0,2.0,7.625,egl-18,egl-18(ga97)
V2ap,52.0,18.0,7.625,egl-18,egl-18(ga97)
V2aa,3.0,0.0,5.75,egl-18,egl-18(ga97)
V2aa,7.0,6.0,5.75,egl-18,egl-18(ga97)
V2aa,18.0,0.0,5.75,egl-18,egl-18(ga97)
V2aa,36.0,30.0,5.75,egl-18,egl-18(ga97)
V2aa,46.0,0.0,5.75,egl-18,egl-18(ga97)
V2aa,49.0,1.0,5.75,egl-18,egl-18(ga97)
V2aa,51.0,1.0,5.75,egl-18,egl-18(ga97)
V2aa,52.0,8.0,5.75,egl-18,egl-18(ga97)
V3pa,3.0,1.0,16.3,egl-18,egl-18(ga97)
V3pa,7.0,2.0,16.3,egl-18,egl-18(ga97)
V3pa,12.0,48.0,16.3,egl-18,egl-18(ga97)
V3pa,17.0,28.0,16.3,egl-18,egl-18(ga97)
V3pa,18.0,0.0,16.3,egl-18,egl-18(ga97)
V3pa,36.0,8.0,16.3,egl-18,egl-18(ga97)
V3pa,46.0,1.0,16.3,egl-18,egl-18(ga97)
V3pa,50.0,9.0,16.3,egl-18,egl-18(ga97)
V3pa,51.0,1.0,16.3,egl-18,egl-18(ga97)
V3pa,56.0,65.0,16.3,egl-18,egl-18(ga97)
V3pp,3.0,0.0,21.1,egl-18,egl-18(ga97)
V3pp,7.0,9.0,21.1,egl-18,egl-18(ga97)
V3pp,12.0,56.0,21.1,egl-18,egl-18(ga97)
V3pp,17.0,29.0,21.1,egl-18,egl-18(ga97)
V3pp,18.0,1.0,21.1,egl-18,egl-18(ga97)
V3pp,36.0,13.0,21.1,egl-18,egl-18(ga97)
V3pp,46.0,2.0,21.1,egl-18,egl-18(ga97)
V3pp,50.0,22.0,21.1,egl-18,egl-18(ga97)
V3pp,51.0,4.0,21.1,egl-18,egl-18(ga97)
V3pp,56.0,75.0,21.1,egl-18,egl-18(ga97)
H1a,3.0,6.0,18.307692307692307,egl-18,egl-18(ga97)
H1a,4.0,3.0,18.307692307692307,egl-18,egl-18(ga97)
